time_alvo,ano,jogo,casa_ou_adversario,time_casa,time_visitante,estadio,torneio,placar_casa,placar_visitante,tecnico_casa,tecnico_visitante,nome_do_jogador,numero_do_jogador,posicao_do_jogador,substituto,capitao,passes_totais,passes_precisos,bolas_longas_totais,passes_precisos_longos,duelos_ganhos,afastamentos_totais,sofreu_faltas,defesas,minutos_jogados,toques,avaliacao,posses_de_bola_perdidas,cruzamentos_totais,cruzamentos_precisos,disputas_aereas_perdidas,duelos_perdidos,disputas_totais,disputas_ganhas,interceptacoes_ganhas,faltas,passes_chave,disputas_aereas_ganhas,desafios_perdidos,carrinhos_totais,tentativas_de_gol_bloqueadas,bloqueios_de_jogador_de_linha,perda_de_posse,tentativas_de_gol_no_alvo,gols,chutes_fora_do_alvo,socos_do_goleiro,acoes_do_goleiro_libero,acoes_precisas_do_goleiro_libero,assistencias,grandes_chances_criadas,impedimentos_totais,chutes_defendidos_de_dentro_da_area,grandes_chances_perdidas,penalti_ganho,boas_saidas_altas_do_goleiro,bola_na_trave,penalti_cometido,defesa_de_penalti,defesa_em_penalti_na_disputa_de_penaltis,gol_em_penalti_na_disputa_de_penaltis,erro_em_penalti_na_disputa_de_penaltis,penalti_perdido,erro_que_levou_a_um_chute,carrinho_de_ultimo_homem,afastamento_em_cima_da_linha,gols_contra,erro_que_levou_a_um_gol,gols_esperados,gols_evitatados,assistencias_esperadas
Palmeiras,2019.0,64.0,home,Palmeiras,Grêmio,Allianz Parque,Brasileirão Série A,1.0,2.0,Abel Ferreira,Renato Portaluppi,Henrique Dourado,27.0,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Weverton,21.0,G,False,,20.0,15.0,10.0,5.0,,1.0,,3.0,90.0,30.0,6.6,8.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Mayke,12.0,D,False,,63.0,57.0,1.0,1.0,4.0,6.0,1.0,,90.0,85.0,7.3,8.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,,2.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Luan Garcia,13.0,D,False,,61.0,55.0,6.0,3.0,5.0,6.0,,,90.0,76.0,7.3,6.0,,,1.0,5.0,,,5.0,4.0,,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Vitor Hugo,4.0,D,False,,52.0,46.0,5.0,3.0,4.0,5.0,1.0,,90.0,62.0,7.0,6.0,,,1.0,3.0,,,1.0,1.0,1.0,4.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Victor Luis,26.0,D,False,,58.0,52.0,2.0,1.0,4.0,2.0,2.0,,90.0,80.0,6.7,10.0,3.0,1.0,1.0,4.0,,,1.0,2.0,1.0,,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Thiago Santos,5.0,M,False,,68.0,60.0,5.0,3.0,4.0,1.0,1.0,,90.0,71.0,6.7,8.0,,,,3.0,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Matheus Fernandes,35.0,M,False,,58.0,53.0,1.0,,5.0,2.0,1.0,,90.0,73.0,6.4,12.0,1.0,,,8.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Raphael Veiga,23.0,M,False,,31.0,29.0,4.0,3.0,2.0,,2.0,,57.0,40.0,6.4,7.0,1.0,,1.0,4.0,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Willian,29.0,M,False,True,29.0,24.0,2.0,1.0,6.0,,3.0,,76.0,41.0,6.4,8.0,,,1.0,7.0,4.0,2.0,,2.0,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Hyoran,28.0,M,False,,16.0,15.0,,,1.0,2.0,1.0,,45.0,27.0,6.5,8.0,1.0,,,3.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Luiz Adriano,10.0,F,False,,17.0,13.0,1.0,1.0,5.0,1.0,1.0,,90.0,26.0,6.6,7.0,,,2.0,3.0,,,1.0,,2.0,4.0,1.0,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Dudu,7.0,M,True,,33.0,27.0,2.0,,2.0,,1.0,,45.0,44.0,6.8,11.0,3.0,2.0,,3.0,3.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Lucas Lima,20.0,M,True,,39.0,35.0,1.0,1.0,1.0,,,,33.0,46.0,7.2,6.0,5.0,3.0,,3.0,,,,3.0,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Gabriel Veron,47.0,M,True,,6.0,5.0,,,1.0,,,,14.0,9.0,6.8,2.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Fernando Prass,1.0,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Marcos Rocha,2.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Antônio Carlos,25.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Diogo Barbosa,6.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Edu Dracena,3.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Ramires,18.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Zé Rafael,8.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Deyverson,16.0,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,65.0,away,Fluminense,Palmeiras,Estádio do Maracanã,Brasileirão Série A,1.0,0.0,Mano Menezes,Abel Ferreira,Henrique Dourado,27.0,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Jailson,42.0,G,False,,20.0,17.0,8.0,5.0,1.0,,,5.0,90.0,32.0,7.1,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Marcos Rocha,2.0,D,False,,56.0,45.0,9.0,7.0,5.0,,2.0,,90.0,88.0,6.7,19.0,7.0,3.0,,8.0,5.0,2.0,1.0,2.0,5.0,,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Luan Garcia,13.0,D,False,,53.0,48.0,8.0,5.0,3.0,4.0,,,90.0,64.0,6.8,6.0,,,1.0,1.0,,,4.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Vitor Hugo,4.0,D,False,,29.0,24.0,6.0,4.0,2.0,4.0,,,90.0,36.0,6.0,5.0,,,,,,,2.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Diogo Barbosa,6.0,D,False,,40.0,34.0,2.0,,4.0,1.0,2.0,,90.0,53.0,6.3,6.0,,,,2.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Bruno Henrique,19.0,M,False,True,62.0,58.0,5.0,5.0,1.0,,,,90.0,65.0,6.5,6.0,,,,7.0,,,,6.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Felipe Melo,30.0,M,False,,36.0,34.0,6.0,4.0,3.0,,,,64.0,42.0,6.8,4.0,,,1.0,2.0,,,,1.0,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Ramires,18.0,M,False,,8.0,4.0,1.0,,4.0,,2.0,,45.0,17.0,6.5,5.0,,,1.0,3.0,,,1.0,2.0,,1.0,,2.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Lucas Lima,20.0,M,False,,22.0,19.0,,,2.0,,1.0,,54.0,28.0,6.5,5.0,2.0,1.0,1.0,3.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Dudu,7.0,F,False,,31.0,26.0,4.0,2.0,17.0,,9.0,,90.0,66.0,7.8,17.0,2.0,1.0,1.0,9.0,9.0,7.0,,1.0,2.0,2.0,1.0,,1.0,,4.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Luiz Adriano,10.0,F,False,,13.0,10.0,,,4.0,1.0,2.0,,90.0,21.0,6.4,5.0,,,1.0,4.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Gustavo Scarpa,14.0,M,True,,23.0,20.0,7.0,5.0,1.0,,1.0,,45.0,37.0,7.2,10.0,7.0,2.0,,3.0,,,,1.0,2.0,,,,,,2.0,3.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Willian,29.0,F,True,,9.0,8.0,,,2.0,,1.0,,36.0,17.0,6.6,4.0,,,1.0,3.0,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Matheus Fernandes,35.0,M,True,,18.0,15.0,,,1.0,,1.0,,26.0,22.0,7.3,3.0,,,,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Fernando Prass,1.0,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Edu Dracena,3.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Antônio Carlos,25.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Victor Luis,26.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Mayke,12.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Thiago Santos,5.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Gabriel Veron,47.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Deyverson,16.0,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,66.0,home,Palmeiras,Flamengo,Allianz Parque,Brasileirão Série A,1.0,3.0,Abel Ferreira,Tite,Miguel Borja,9.0,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Weverton,21.0,G,False,,25.0,15.0,14.0,4.0,1.0,,1.0,2.0,90.0,31.0,6.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Marcos Rocha,2.0,D,False,,45.0,41.0,4.0,2.0,9.0,1.0,4.0,,90.0,73.0,6.6,11.0,4.0,,1.0,8.0,2.0,2.0,1.0,3.0,,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Luan Garcia,13.0,D,False,,34.0,31.0,2.0,2.0,9.0,6.0,2.0,,90.0,56.0,7.4,3.0,,,1.0,2.0,,,3.0,1.0,,1.0,,6.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Edu Dracena,3.0,D,False,True,27.0,23.0,4.0,,4.0,5.0,1.0,,90.0,37.0,6.7,4.0,,,3.0,5.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Diogo Barbosa,6.0,D,False,,32.0,25.0,3.0,3.0,7.0,4.0,,,90.0,54.0,6.2,14.0,3.0,1.0,,6.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Bruno Henrique,19.0,M,False,,60.0,54.0,5.0,4.0,1.0,3.0,,,90.0,67.0,6.9,6.0,,,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Matheus Fernandes,35.0,M,False,,41.0,34.0,8.0,6.0,5.0,1.0,,,90.0,58.0,7.6,8.0,,,1.0,4.0,,,6.0,4.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Zé Rafael,8.0,M,False,,15.0,12.0,1.0,1.0,2.0,,,,58.0,28.0,7.7,10.0,2.0,,3.0,9.0,1.0,,,3.0,1.0,,,2.0,,,2.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Lucas Lima,20.0,M,False,,45.0,43.0,2.0,2.0,3.0,,,,89.0,53.0,7.3,6.0,1.0,,,3.0,2.0,2.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Raphael Veiga,23.0,M,False,,22.0,19.0,,,4.0,,1.0,,69.0,34.0,6.7,8.0,1.0,,3.0,4.0,3.0,2.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Dudu,7.0,F,False,,23.0,19.0,1.0,1.0,6.0,,2.0,,90.0,46.0,8.8,18.0,3.0,,,9.0,9.0,3.0,1.0,2.0,2.0,,,1.0,,,1.0,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Gabriel Veron,47.0,M,True,,8.0,5.0,,,4.0,,1.0,,32.0,16.0,9.0,5.0,,,1.0,3.0,3.0,2.0,,1.0,1.0,,,1.0,,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Jean,17.0,M,True,,5.0,5.0,,,1.0,,1.0,,21.0,6.0,6.9,,,,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Ramires,18.0,M,True,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Fernando Prass,1.0,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Antônio Carlos,25.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Victor Luis,26.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Mayke,12.0,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Carlos Eduardo,37.0,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Deyverson,16.0,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Henrique Dourado,27.0,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,67.0,home,Palmeiras,Goiás,Allianz Parque,Brasileirão Série A,5.0,1.0,Abel Ferreira,Vagner Mancini,Miguel Borja,9.0,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,68.0,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,0.0,2.0,Fernando Seabra,Abel Ferreira,Weverton,21.0,G,False,,21.0,13.0,17.0,9.0,1.0,,1.0,3.0,90.0,27.0,7.3,8.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,68.0,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,0.0,2.0,Fernando Seabra,Abel Ferreira,Marcos Rocha,2.0,D,False,,44.0,31.0,8.0,4.0,14.0,5.0,2.0,,82.0,82.0,8.1,21.0,3.0,1.0,1.0,6.0,5.0,3.0,2.0,1.0,1.0,3.0,2.0,6.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,68.0,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,0.0,2.0,Fernando Seabra,Abel Ferreira,Luan Garcia,13.0,D,False,,33.0,24.0,7.0,2.0,3.0,2.0,1.0,,90.0,46.0,6.7,9.0,,,,3.0,,,4.0,1.0,,2.0,2.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,68.0,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,0.0,2.0,Fernando Seabra,Abel Ferreira,Antônio Carlos,25.0,D,False,,27.0,26.0,4.0,3.0,6.0,3.0,1.0,,90.0,38.0,7.6,2.0,,,,,,,,,,3.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Palmeiras,2019.0,68.0,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,0.0,2.0,Fernando Seabra,Abel Ferreira,Diogo Barbosa,6.0,D,False,,41.0,37.0,2.0,1.0,2.0,7.0,,,90.0,59.0,6.9,7.0,1.0,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
